id,season,seasonType,week,startDate,homeTeam,awayTeam,homePoints,awayPoints,homePointDiff,awayPointDiff,homeClassification,awayClassification,neutralSite,venue,homeConference,awayConference,startTimeTBD,completed,conferenceGame,attendance,venueId,homeId,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes
401752877,2025,regular,8,2025-10-18 19:30:00+00:00,Wisconsin,Ohio State,0.0,34.0,-34.0,34.0,fbs,fbs,False,Camp Randall Stadium,Big Ten,Big Ten,False,True,True,,347.0,275,"[0, 0, 0, 0]",0.041887398809194565,1459.0,1435.0,194,"[17, 0, 10, 7]",0.9581126011908054,2074.0,2098.0,2.6917223168852957,,
401762487,2025,regular,8,2025-10-18 20:00:00+00:00,UAB,Memphis,31.0,24.0,7.0,-7.0,fbs,fbs,False,Protective Stadium,American Athletic,American Athletic,False,True,True,,7221.0,5,"[7, 10, 7, 7]",0.9770079255104065,1209.0,1252.0,235,"[7, 7, 3, 7]",0.022992074489593506,1723.0,1680.0,6.516770535855644,,
401756923,2025,regular,8,2025-10-18 20:00:00+00:00,Arizona State,Texas Tech,26.0,22.0,4.0,-4.0,fbs,fbs,False,Mountain America Stadium,Big 12,Big 12,False,True,True,,3947.0,9,"[3, 6, 7, 10]",0.6207810640335083,1629.0,1638.0,2641,"[0, 7, 0, 15]",0.3792189359664917,1835.0,1826.0,8.938142610637891,,
401752741,2025,regular,8,2025-10-18 20:15:00+00:00,Florida,Mississippi State,23.0,21.0,2.0,-2.0,fbs,fbs,False,Ben Hill Griffin Stadium,SEC,SEC,False,True,True,,3634.0,57,"[3, 10, 0, 10]",0.7101824283599854,1639.0,1638.0,344,"[7, 0, 0, 14]",0.28981757164001465,1494.0,1495.0,6.916557826100512,,
401761668,2025,regular,8,2025-10-18 21:00:00+00:00,Louisiana,Southern Miss,10.0,22.0,-12.0,12.0,fbs,fbs,False,Cajun Field,Sun Belt,Sun Belt,False,True,True,,3666.0,309,"[7, 0, 3, 0]",0.4602220058441162,1369.0,1333.0,2572,"[0, 13, 7, 2]",0.5397779941558838,1273.0,1309.0,4.490560801194364,,
401752876,2025,regular,8,2025-10-18 22:30:00+00:00,Rutgers,Oregon,10.0,56.0,-46.0,46.0,fbs,fbs,False,SHI Stadium,Big Ten,Big Ten,False,True,True,,6577.0,164,"[3, 0, 0, 7]",0.06056581810116768,1547.0,1468.0,2483,"[14, 28, 14, 0]",0.9394341818988323,1996.0,2075.0,2.8655127929578694,,
401752951,2025,regular,8,2025-10-18 22:30:00+00:00,Virginia,Washington State,22.0,20.0,2.0,-2.0,fbs,fbs,False,Scott Stadium,ACC,Pac-12,False,True,False,,3923.0,258,"[7, 0, 3, 12]",0.4096009433269501,1593.0,1590.0,265,"[7, 10, 3, 0]",0.5903990566730499,1361.0,1364.0,6.0728203483249565,,
401752743,2025,regular,8,2025-10-18 23:00:00+00:00,Kentucky,Texas,13.0,16.0,-3.0,3.0,fbs,fbs,False,Kroger Field,SEC,SEC,False,True,True,,3683.0,96,"[0, 0, 3, 10, 0]",0.6674437522888184,1513.0,1533.0,251,"[0, 7, 3, 3, 3]",0.33255624771118164,1964.0,1944.0,6.724882670426927,,
401760394,2025,regular,8,2025-10-18 23:00:00+00:00,Colorado State,Hawai'i,19.0,31.0,-12.0,12.0,fbs,fbs,False,Canvas Stadium,Mountain West,Mountain West,False,True,True,,5388.0,36,"[7, 0, 0, 12]",0.04967927187681198,1384.0,1353.0,62,"[7, 7, 10, 7]",0.950320728123188,1335.0,1366.0,5.144720454505094,,
401752879,2025,regular,8,2025-10-18 23:00:00+00:00,UCLA,Maryland,20.0,17.0,3.0,-3.0,fbs,fbs,False,Rose Bowl,Big Ten,Big Ten,False,True,True,,1056.0,26,"[0, 7, 0, 13]",0.38513466715812683,1445.0,1448.0,120,"[0, 3, 7, 7]",0.6148653328418732,1576.0,1573.0,8.336534365982493,,
401752875,2025,regular,8,2025-10-18 23:00:00+00:00,Iowa,Penn State,25.0,24.0,1.0,-1.0,fbs,fbs,False,Kinnick Stadium,Big Ten,Big Ten,False,True,True,,3793.0,2294,"[3, 7, 6, 9]",0.7258291840553284,1824.0,1830.0,213,"[7, 7, 7, 3]",0.27417081594467163,1996.0,1990.0,6.271060684846177,,
401761630,2025,regular,8,2025-10-18 23:00:00+00:00,Georgia Southern,Georgia State,41.0,24.0,17.0,-17.0,fbs,fbs,False,Allen E. Paulson Stadium,Sun Belt,Sun Belt,False,True,True,,3608.0,290,"[3, 10, 7, 21]",0.803580105304718,1316.0,1335.0,2247,"[7, 10, 7, 0]",0.19641989469528198,1116.0,1097.0,6.5047485621923276,,
401754568,2025,regular,8,2025-10-18 23:30:00+00:00,Syracuse,Pittsburgh,13.0,30.0,-17.0,17.0,fbs,fbs,False,JMA Wireless Dome,ACC,ACC,False,True,True,,1964.0,183,"[7, 0, 0, 6]",0.4238635003566742,1422.0,1402.0,221,"[7, 10, 3, 10]",0.5761364996433258,1625.0,1645.0,4.623256562987445,,
401752871,2025,regular,8,2025-10-18 23:30:00+00:00,Notre Dame,USC,34.0,24.0,10.0,-10.0,fbs,fbs,False,Notre Dame Stadium,FBS Independents,Big Ten,False,True,False,,3855.0,87,"[7, 7, 13, 7]",0.9810776710510254,2196.0,2193.0,30,"[10, 3, 11, 0]",0.01892232894897461,1904.0,1907.0,6.843850667589161,,
401762490,2025,regular,8,2025-10-18 23:30:00+00:00,South Florida,Florida Atlantic,48.0,13.0,35.0,-35.0,fbs,fbs,False,Raymond James Stadium,American Athletic,American Athletic,False,True,True,,3886.0,58,"[7, 14, 10, 17]",0.9991554617881775,1607.0,1663.0,2226,"[3, 3, 7, 0]",0.0008445382118225098,1270.0,1214.0,4.3790154909636065,,
401752738,2025,regular,8,2025-10-18 23:30:00+00:00,Alabama,Tennessee,37.0,20.0,17.0,-17.0,fbs,fbs,False,Bryant-Denny Stadium,SEC,SEC,False,True,True,,3657.0,333,"[7, 16, 7, 7]",0.8085278272628784,1967.0,1991.0,2633,"[0, 7, 6, 7]",0.19147217273712158,1825.0,1801.0,4.577807755089341,,
401752740,2025,regular,8,2025-10-18 23:45:00+00:00,Auburn,Missouri,17.0,23.0,-6.0,6.0,fbs,fbs,False,Jordan-Hare Stadium,SEC,SEC,False,True,True,,3785.0,2,"[7, 0, 7, 3, 0, 0]",0.3749648630619049,1684.0,1681.0,142,"[3, 7, 0, 7, 0, 6]",0.6250351369380951,1788.0,1791.0,6.324503035415732,,
401756926,2025,regular,8,2025-10-19 00:00:00+00:00,Oklahoma State,Cincinnati,17.0,49.0,-32.0,32.0,fbs,fbs,False,Boone Pickens Stadium,Big 12,Big 12,False,True,True,,3646.0,197,"[3, 7, 7, 0]",0.0426059365272522,1107.0,1071.0,2132,"[7, 21, 0, 21]",0.9573940634727478,1558.0,1594.0,4.321065221154091,,
401756924,2025,regular,8,2025-10-19 00:00:00+00:00,BYU,Utah,24.0,21.0,3.0,-3.0,fbs,fbs,False,LaVell Edwards Stadium,Big 12,Big 12,False,True,True,,3801.0,252,"[0, 10, 0, 14]",0.4821137487888336,1695.0,1697.0,254,"[0, 7, 0, 14]",0.5178862512111664,1773.0,1771.0,6.74254611063529,,
401760395,2025,regular,8,2025-10-19 01:45:00+00:00,New Mexico,Nevada,24.0,22.0,2.0,-2.0,fbs,fbs,False,University Stadium (NM),Mountain West,Mountain West,False,True,True,,3971.0,167,"[7, 7, 10, 0]",0.5816745758056641,1403.0,1401.0,2440,"[3, 9, 7, 3]",0.41832542419433594,1188.0,1190.0,6.3799854516551004,,
401754567,2025,regular,8,2025-10-19 02:30:00+00:00,Stanford,Florida State,20.0,13.0,7.0,-7.0,fbs,fbs,False,Stanford Stadium,ACC,ACC,False,True,True,,3940.0,24,"[3, 10, 7, 0]",0.6373603940010071,1241.0,1271.0,52,"[0, 10, 0, 3]",0.3626396059989929,1572.0,1542.0,5.066575309309328,,
401757285,2025,regular,9,2025-10-21 23:00:00+00:00,Florida International,Kennesaw State,26.0,45.0,-19.0,19.0,fbs,fbs,False,Pitbull Stadium,Conference USA,Conference USA,False,True,True,,2031.0,2229,"[7, 7, 3, 9]",0.1251012533903122,1288.0,1246.0,338,"[14, 10, 7, 14]",0.8748987466096878,1332.0,1374.0,4.216063643104564,,
401757286,2025,regular,9,2025-10-21 23:30:00+00:00,Louisiana Tech,Western Kentucky,27.0,28.0,-1.0,1.0,fbs,fbs,False,Joe Aillet Stadium,Conference USA,Conference USA,False,True,True,,3776.0,2348,"[7, 0, 7, 6, 7]",0.7236899137496948,1381.0,1378.0,98,"[10, 10, 0, 0, 8]",0.2763100862503052,1352.0,1355.0,9.038273739815125,,
401757287,2025,regular,9,2025-10-22 23:30:00+00:00,Delaware,Middle Tennessee,31.0,28.0,3.0,-3.0,fbs,fbs,False,Delaware Stadium,Conference USA,Conference USA,False,True,True,,3695.0,48,"[7, 17, 7, 0]",0.7728374600410461,1468.0,1465.0,2393,"[14, 0, 7, 7]",0.22716253995895386,1181.0,1184.0,6.950549816744317,,
401757288,2025,regular,9,2025-10-23 01:00:00+00:00,New Mexico State,Missouri State,17.0,24.0,-7.0,7.0,fbs,fbs,False,Aggie Memorial Stadium,Conference USA,Conference USA,False,True,True,,3601.0,166,"[0, 7, 0, 10, 0]",0.46374601125717163,1231.0,1225.0,2623,"[7, 0, 10, 0, 7]",0.5362539887428284,1329.0,1335.0,7.537797642472893,,
401761634,2025,regular,9,2025-10-23 23:30:00+00:00,Georgia State,South Alabama,31.0,38.0,-7.0,7.0,fbs,fbs,False,Center Parc Stadium,Sun Belt,Sun Belt,False,True,True,,4246.0,2247,"[14, 0, 3, 14]",0.07349050790071487,1097.0,1107.0,6,"[21, 7, 0, 10]",0.9265094920992851,1410.0,1400.0,6.390908995027831,,
401762492,2025,regular,9,2025-10-24 23:00:00+00:00,Charlotte,North Texas,20.0,54.0,-34.0,34.0,fbs,fbs,False,Jerry Richardson Stadium,American Athletic,American Athletic,False,True,True,,4418.0,2429,"[10, 7, 3, 0]",0.20414631068706512,1054.0,1028.0,249,"[7, 10, 10, 27]",0.7958536893129349,1648.0,1674.0,5.201038363476169,,
401754372,2025,regular,9,2025-10-24 23:30:00+00:00,Virginia Tech,California,42.0,34.0,8.0,-8.0,fbs,fbs,False,Lane Stadium,ACC,ACC,False,True,True,,3799.0,259,"[10, 0, 10, 7, 7, 8]",0.8125044703483582,1419.0,1430.0,25,"[3, 17, 0, 7, 7, 0]",0.18749552965164185,1408.0,1397.0,11.999217742937725,,
401760397,2025,regular,9,2025-10-25 02:00:00+00:00,Nevada,Boise State,3.0,24.0,-21.0,21.0,fbs,fbs,False,Mackay Stadium,Mountain West,Mountain West,False,True,True,,3816.0,2440,"[3, 0, 0, 0]",0.01033131591975689,1190.0,1191.0,68,"[3, 7, 7, 7]",0.9896686840802431,1725.0,1724.0,5.885370695021587,,
401754571,2025,regular,9,2025-10-25 16:00:00+00:00,Georgia Tech,Syracuse,41.0,16.0,25.0,-25.0,fbs,fbs,False,Bobby Dodd Stadium,ACC,ACC,False,True,True,,721.0,59,"[3, 17, 14, 7]",0.9990342259407043,1611.0,1651.0,183,"[3, 0, 7, 6]",0.0009657740592956543,1402.0,1362.0,4.24847225813943,,
401752885,2025,regular,9,2025-10-25 16:00:00+00:00,Indiana,UCLA,56.0,6.0,50.0,-50.0,fbs,fbs,False,"Memorial Stadium (Bloomington, IN)",Big Ten,Big Ten,False,True,True,,3830.0,84,"[14, 21, 14, 7]",0.9978094100952148,2017.0,2091.0,26,"[0, 3, 3, 0]",0.0021905899047851562,1448.0,1374.0,2.9821040342297818,,
401752750,2025,regular,9,2025-10-25 16:00:00+00:00,Oklahoma,Ole Miss,26.0,34.0,-8.0,8.0,fbs,fbs,False,"Memorial Stadium (Norman, OK)",SEC,SEC,False,True,True,,3835.0,201,"[3, 7, 16, 0]",0.09089326858520508,1781.0,1780.0,145,"[10, 12, 3, 9]",0.9091067314147949,1962.0,1963.0,6.522901703271394,,
401752942,2025,regular,9,2025-10-25 16:00:00+00:00,Wake Forest,SMU,13.0,12.0,1.0,-1.0,fbs,fbs,False,Allegacy Federal Credit Union Stadium,ACC,ACC,False,True,True,,3630.0,154,"[3, 7, 0, 3]",0.7575358748435974,1463.0,1471.0,2567,"[0, 6, 6, 0]",0.2424641251564026,1735.0,1727.0,8.142501079561848,,
401761635,2025,regular,9,2025-10-25 16:00:00+00:00,Old Dominion,App State,24.0,21.0,3.0,-3.0,fbs,fbs,False,S.B. Ballard Stadium,Sun Belt,Sun Belt,False,True,True,,3918.0,295,"[7, 3, 14, 0]",0.6012321710586548,1464.0,1463.0,2026,"[0, 7, 0, 14]",0.3987678289413452,1331.0,1332.0,5.274537527076779,,
401762848,2025,regular,9,2025-10-25 16:00:00+00:00,Eastern Michigan,Ohio,21.0,28.0,-7.0,7.0,fbs,fbs,False,Rynearson Stadium,Mid-American,Mid-American,False,True,True,,3912.0,2199,"[14, 0, 0, 7]",0.1510891616344452,1204.0,1220.0,195,"[7, 0, 7, 14]",0.8489108383655548,1612.0,1596.0,5.532686554097608,,
401762494,2025,regular,9,2025-10-25 16:00:00+00:00,Memphis,South Florida,34.0,31.0,3.0,-3.0,fbs,fbs,False,Simmons Bank Liberty Stadium,American Athletic,American Athletic,False,True,True,,3805.0,235,"[7, 7, 3, 17]",0.3881875276565552,1680.0,1681.0,58,"[14, 10, 7, 0]",0.6118124723434448,1663.0,1662.0,8.277300484561323,,
401762846,2025,regular,9,2025-10-25 16:00:00+00:00,Kent State,Bowling Green,24.0,21.0,3.0,-3.0,fbs,fbs,False,Dix Stadium,Mid-American,Mid-American,False,True,True,,3696.0,2309,"[0, 3, 14, 7]",0.2651918828487396,938.0,945.0,189,"[7, 7, 7, 0]",0.7348081171512604,1329.0,1322.0,6.259468083705375,,
401754573,2025,regular,9,2025-10-25 16:00:00+00:00,North Carolina,Virginia,16.0,17.0,-1.0,1.0,fbs,fbs,False,Kenan Stadium,ACC,ACC,False,True,True,,3787.0,153,"[0, 10, 0, 0, 6]",0.5519071817398071,1342.0,1352.0,258,"[3, 7, 0, 0, 7]",0.44809281826019287,1590.0,1580.0,7.587525597139318,,
401756932,2025,regular,9,2025-10-25 16:00:00+00:00,Kansas,Kansas State,17.0,42.0,-25.0,25.0,fbs,fbs,False,Memorial Stadium,Big 12,Big 12,False,True,True,,3833.0,2305,"[7, 7, 3, 0]",0.24458609521389008,1621.0,1563.0,2306,"[21, 0, 14, 7]",0.7554139047861099,1695.0,1753.0,4.163411187007522,,
401752884,2025,regular,9,2025-10-25 16:00:00+00:00,Purdue,Rutgers,24.0,27.0,-3.0,3.0,fbs,fbs,False,Ross-Ade Stadium,Big Ten,Big Ten,False,True,True,,3907.0,2509,"[10, 0, 7, 7]",0.40335482358932495,1290.0,1296.0,164,"[0, 7, 7, 13]",0.596645176410675,1468.0,1462.0,6.663165101411546,,
401752883,2025,regular,9,2025-10-25 16:00:00+00:00,Nebraska,Northwestern,28.0,21.0,7.0,-7.0,fbs,fbs,False,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,False,True,True,,3834.0,158,"[7, 0, 14, 7]",0.9840260148048401,1641.0,1645.0,77,"[3, 3, 7, 8]",0.015973985195159912,1534.0,1530.0,5.580519247770252,,
401752746,2025,regular,9,2025-10-25 16:45:00+00:00,Arkansas,Auburn,24.0,33.0,-9.0,9.0,fbs,fbs,False,Razorback Stadium,SEC,SEC,False,True,True,,3887.0,8,"[0, 21, 3, 0]",0.35182011127471924,1617.0,1604.0,2,"[7, 3, 6, 17]",0.6481798887252808,1681.0,1694.0,5.35366278395004,,
401762844,2025,regular,9,2025-10-25 17:00:00+00:00,Buffalo,Akron,16.0,24.0,-8.0,8.0,fbs,fbs,False,UB Stadium,Mid-American,Mid-American,False,True,True,,3965.0,2084,"[2, 8, 3, 3]",0.20765367150306702,1356.0,1307.0,2006,"[3, 0, 14, 7]",0.792346328496933,991.0,1040.0,7.407073768153699,,
401760400,2025,regular,9,2025-10-25 19:00:00+00:00,New Mexico,Utah State,33.0,14.0,19.0,-19.0,fbs,fbs,False,University Stadium (NM),Mountain West,Mountain West,False,True,True,,3971.0,167,"[7, 19, 0, 7]",0.7954603433609009,1401.0,1442.0,328,"[0, 7, 0, 7]",0.20453965663909912,1377.0,1336.0,3.5724362517660464,,
401757172,2025,regular,9,2025-10-25 19:00:00+00:00,Rice,UConn,37.0,34.0,3.0,-3.0,fbs,fbs,False,Rice Stadium,American Athletic,FBS Independents,False,True,False,,3895.0,242,"[3, 14, 0, 7, 7, 6]",0.6307185888290405,1156.0,1163.0,41,"[7, 14, 3, 0, 7, 3]",0.3692814111709595,1553.0,1546.0,9.582349826167176,,
401760399,2025,regular,9,2025-10-25 19:30:00+00:00,Fresno State,San Diego State,0.0,23.0,-23.0,23.0,fbs,fbs,False,Valley Children's Stadium,Mountain West,Mountain West,False,True,True,,3660.0,278,"[0, 0, 0, 0]",0.0,1405.0,1360.0,21,"[7, 6, 0, 10]",1.0,1534.0,1579.0,3.0376400475819985,,
401762495,2025,regular,9,2025-10-25 19:30:00+00:00,Tulsa,Temple,37.0,38.0,-1.0,1.0,fbs,fbs,False,Chapman Stadium,American Athletic,American Athletic,False,True,True,,3674.0,202,"[3, 14, 7, 7, 6]",0.7937583327293396,1055.0,1066.0,218,"[7, 7, 14, 3, 7]",0.2062416672706604,1330.0,1319.0,10.629657665692894,,
401752751,2025,regular,9,2025-10-25 19:30:00+00:00,South Carolina,Alabama,22.0,29.0,-7.0,7.0,fbs,fbs,False,Williams-Brice Stadium,SEC,SEC,False,True,True,,3994.0,2579,"[3, 3, 9, 7]",0.19009307026863098,1630.0,1643.0,333,"[7, 7, 0, 15]",0.809906929731369,1991.0,1978.0,6.965500888933744,,
401752882,2025,regular,9,2025-10-25 19:30:00+00:00,Iowa,Minnesota,41.0,3.0,38.0,-38.0,fbs,fbs,False,Kinnick Stadium,Big Ten,Big Ten,False,True,True,,3793.0,2294,"[17, 14, 3, 7]",1.0,1830.0,1907.0,135,"[0, 0, 3, 0]",0.0,1592.0,1515.0,2.768067502325409,,
401752880,2025,regular,9,2025-10-25 19:30:00+00:00,Washington,Illinois,42.0,25.0,17.0,-17.0,fbs,fbs,False,Husky Stadium,Big Ten,Big Ten,False,True,True,,3765.0,264,"[14, 7, 7, 14]",0.9335861802101135,1674.0,1703.0,356,"[3, 14, 0, 8]",0.06641381978988647,1589.0,1560.0,4.888917643282428,,
401761637,2025,regular,9,2025-10-25 19:30:00+00:00,Southern Miss,UL Monroe,49.0,21.0,28.0,-28.0,fbs,fbs,False,M. M. Roberts Stadium,Sun Belt,Sun Belt,False,True,True,,3815.0,2572,"[7, 14, 14, 14]",0.991515576839447,1309.0,1354.0,2433,"[7, 7, 0, 7]",0.008484423160552979,1060.0,1015.0,4.357216605487509,,
401752752,2025,regular,9,2025-10-25 19:30:00+00:00,Vanderbilt,Missouri,17.0,10.0,7.0,-7.0,fbs,fbs,False,FirstBank Stadium,SEC,SEC,False,True,True,,3973.0,238,"[0, 3, 7, 7]",0.28633880615234375,1753.0,1765.0,142,"[0, 3, 0, 7]",0.7136611938476562,1791.0,1779.0,6.2198969474289605,,
401762845,2025,regular,9,2025-10-25 19:30:00+00:00,Northern Illinois,Ball State,21.0,7.0,14.0,-14.0,fbs,fbs,False,Huskie Stadium,Mid-American,Mid-American,False,True,True,,3764.0,2459,"[7, 0, 7, 7]",0.6112097501754761,1297.0,1305.0,2050,"[0, 7, 0, 0]",0.3887902498245239,1055.0,1047.0,5.192848634865583,,
401762874,2025,regular,9,2025-10-25 19:30:00+00:00,Miami (OH),Western Michigan,26.0,17.0,9.0,-9.0,fbs,fbs,False,Yager Stadium,Mid-American,Mid-American,False,True,True,,3996.0,193,"[3, 6, 0, 17]",0.9412311315536499,1449.0,1459.0,2711,"[0, 14, 3, 0]",0.0587688684463501,1379.0,1369.0,6.224410165579504,,
401762493,2025,regular,9,2025-10-25 19:30:00+00:00,Navy,Florida Atlantic,42.0,32.0,10.0,-10.0,fbs,fbs,False,Navy-Marine Corps Memorial Stadium,American Athletic,American Athletic,False,True,True,,3852.0,2426,"[14, 7, 0, 21]",0.8187264800071716,1533.0,1529.0,2226,"[10, 3, 0, 19]",0.18127351999282837,1214.0,1218.0,5.492484893131299,,
401752952,2025,regular,9,2025-10-25 19:30:00+00:00,Washington State,Toledo,28.0,7.0,21.0,-21.0,fbs,fbs,False,Gesa Field,Pac-12,Mid-American,False,True,False,,3820.0,265,"[0, 21, 0, 7]",0.7584578990936279,1364.0,1438.0,2649,"[0, 7, 0, 0]",0.24154210090637207,1579.0,1505.0,3.8357891127616592,,
401762847,2025,regular,9,2025-10-25 19:30:00+00:00,Central Michigan,Massachusetts,38.0,13.0,25.0,-25.0,fbs,fbs,False,Kelly/Shorts Stadium,Mid-American,Mid-American,False,True,True,,3786.0,2117,"[21, 3, 14, 0]",0.9754047393798828,1203.0,1234.0,113,"[7, 3, 3, 0]",0.024595260620117188,910.0,879.0,4.378498517035642,,
401754574,2025,regular,9,2025-10-25 19:30:00+00:00,Pittsburgh,NC State,53.0,34.0,19.0,-19.0,fbs,fbs,False,Acrisure Stadium,ACC,ACC,False,True,True,,3752.0,221,"[10, 21, 15, 7]",1.0,1645.0,1673.0,152,"[7, 14, 0, 13]",0.0,1487.0,1459.0,4.662732411692216,,
401756931,2025,regular,9,2025-10-25 19:30:00+00:00,Iowa State,BYU,27.0,41.0,-14.0,14.0,fbs,fbs,False,Jack Trice Stadium,Big 12,Big 12,False,True,True,,3772.0,66,"[17, 7, 3, 0]",0.8332663774490356,1622.0,1597.0,252,"[7, 10, 10, 14]",0.16673362255096436,1697.0,1722.0,5.903255152394795,,
401756930,2025,regular,9,2025-10-25 20:00:00+00:00,Cincinnati,Baylor,41.0,20.0,21.0,-21.0,fbs,fbs,False,Nippert Stadium,Big 12,Big 12,False,True,True,,3854.0,2132,"[14, 10, 3, 14]",0.9231768250465393,1594.0,1644.0,239,"[0, 6, 6, 8]",0.0768231749534607,1592.0,1542.0,3.1679202250819785,,
401756933,2025,regular,9,2025-10-25 20:00:00+00:00,Texas Tech,Oklahoma State,42.0,0.0,42.0,-42.0,fbs,fbs,False,Jones AT&T Stadium,Big 12,Big 12,False,True,True,,3784.0,2641,"[21, 7, 14, 0]",0.9770151972770691,1826.0,1855.0,197,"[0, 0, 0, 0]",0.022984802722930908,1071.0,1042.0,2.9263923453362275,,
401752749,2025,regular,9,2025-10-25 20:15:00+00:00,Mississippi State,Texas,38.0,45.0,-7.0,7.0,fbs,fbs,False,Davis Wade Stadium,SEC,SEC,False,True,True,,3693.0,344,"[7, 17, 7, 7, 0]",0.12271390855312347,1495.0,1514.0,251,"[7, 7, 0, 24, 7]",0.8772860914468765,1944.0,1925.0,9.321110708758852,,
401756935,2025,regular,9,2025-10-25 22:00:00+00:00,West Virginia,TCU,17.0,23.0,-6.0,6.0,fbs,fbs,False,Milan Puskar Stadium,Big 12,Big 12,False,True,True,,3842.0,277,"[0, 7, 3, 7]",0.34336555004119873,1281.0,1300.0,2628,"[10, 10, 0, 3]",0.6566344499588013,1719.0,1700.0,4.075723777053685,,
401761638,2025,regular,9,2025-10-25 23:00:00+00:00,Troy,Louisiana,35.0,23.0,12.0,-12.0,fbs,fbs,False,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,False,True,True,,3975.0,2653,"[7, 14, 7, 7]",0.6124547719955444,1488.0,1499.0,309,"[7, 10, 3, 3]",0.38754522800445557,1333.0,1322.0,6.746593511807248,,
401754572,2025,regular,9,2025-10-25 23:00:00+00:00,Miami,Stanford,42.0,7.0,35.0,-35.0,fbs,fbs,False,Hard Rock Stadium,ACC,ACC,False,True,True,,3948.0,2390,"[0, 7, 21, 14]",0.9847109913825989,1832.0,1863.0,24,"[7, 0, 0, 0]",0.015289008617401123,1271.0,1240.0,4.4733997444287,,
401761636,2025,regular,9,2025-10-25 23:00:00+00:00,Arkansas State,Georgia Southern,34.0,24.0,10.0,-10.0,fbs,fbs,False,Centennial Bank Stadium,Sun Belt,Sun Belt,False,True,True,,3625.0,2032,"[7, 10, 7, 10]",0.8345502018928528,1235.0,1260.0,290,"[14, 7, 0, 3]",0.16544979810714722,1335.0,1310.0,7.334814938094461,,
401752886,2025,regular,9,2025-10-25 23:00:00+00:00,Oregon,Wisconsin,21.0,7.0,14.0,-14.0,fbs,fbs,False,Autzen Stadium,Big Ten,Big Ten,False,True,True,,3626.0,2483,"[0, 7, 7, 7]",0.921492874622345,2075.0,2055.0,275,"[0, 0, 0, 7]",0.07850712537765503,1435.0,1455.0,4.496941102078826,,
401754570,2025,regular,9,2025-10-25 23:30:00+00:00,Louisville,Boston College,38.0,24.0,14.0,-14.0,fbs,fbs,False,L&N Federal Credit Union Stadium,ACC,ACC,False,True,True,,3873.0,97,"[7, 14, 7, 10]",0.5133187770843506,1746.0,1738.0,103,"[3, 7, 7, 7]",0.4866812229156494,1291.0,1299.0,5.755154180508504,,
401760398,2025,regular,9,2025-10-25 23:30:00+00:00,Wyoming,Colorado State,28.0,0.0,28.0,-28.0,fbs,fbs,False,War Memorial Stadium,Mountain West,Mountain West,False,True,True,,3984.0,2751,"[7, 14, 7, 0]",0.8201879262924194,1336.0,1412.0,36,"[0, 0, 0, 0]",0.17981207370758057,1353.0,1277.0,3.2224574960609362,,
401752748,2025,regular,9,2025-10-25 23:30:00+00:00,LSU,Texas A&M,25.0,49.0,-24.0,24.0,fbs,fbs,False,Tiger Stadium (LA),SEC,SEC,False,True,True,,3958.0,99,"[7, 11, 0, 7]",0.0,1752.0,1694.0,245,"[14, 0, 21, 14]",1.0,1801.0,1859.0,5.32002098367874,,
401752881,2025,regular,9,2025-10-25 23:30:00+00:00,Michigan State,Michigan,20.0,31.0,-11.0,11.0,fbs,fbs,False,Spartan Stadium,Big Ten,Big Ten,False,True,True,,3936.0,127,"[0, 7, 0, 13]",0.22799912095069885,1348.0,1364.0,130,"[10, 0, 14, 7]",0.7720008790493011,1839.0,1823.0,4.5247274470283,,
401752747,2025,regular,9,2025-10-25 23:45:00+00:00,Kentucky,Tennessee,34.0,56.0,-22.0,22.0,fbs,fbs,False,Kroger Field,SEC,SEC,False,True,True,,3683.0,96,"[7, 14, 6, 7]",0.0,1533.0,1506.0,2633,"[21, 14, 14, 7]",1.0,1801.0,1828.0,4.0851942581443055,,
401756929,2025,regular,9,2025-10-26 00:00:00+00:00,Arizona State,Houston,16.0,24.0,-8.0,8.0,fbs,fbs,False,Mountain America Stadium,Big 12,Big 12,False,True,True,,3947.0,9,"[0, 0, 0, 16]",0.14500193297863007,1638.0,1609.0,248,"[10, 0, 14, 0]",0.8549980670213699,1478.0,1507.0,4.716608221900163,,
401756934,2025,regular,9,2025-10-26 02:15:00+00:00,Utah,Colorado,53.0,7.0,46.0,-46.0,fbs,fbs,False,Rice-Eccles Stadium,Big 12,Big 12,False,True,True,,587.0,254,"[17, 26, 3, 7]",1.0,1771.0,1887.0,38,"[0, 0, 0, 7]",0.0,1611.0,1495.0,3.371830554150792,,
401761639,2025,regular,10,2025-10-29 00:00:00+00:00,Texas State,James Madison,20.0,52.0,-32.0,32.0,fbs,fbs,False,Bobcat Stadium (TX),Sun Belt,Sun Belt,False,True,True,,3644.0,326,"[0, 20, 0, 0]",0.0077347224578261375,1554.0,1486.0,256,"[14, 14, 21, 3]",0.9922652775421739,1733.0,1801.0,4.307558561592839,,
