boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734839,Colorado State Rams vs. Boise State Broncos,Colorado State Rams,Boise State Broncos,2026-11-07,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-boise-state-broncos-tickets-canvas-stadium-11-7-26-3am/7734839/,85.0,286.0,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734703,Boise State Broncos vs. Oregon State Beavers,Boise State Broncos,Oregon State Beavers,2026-11-14,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-oregon-state-beavers-tickets-albertsons-stadium-11-14-26-3am/7734703/,81.0,548.0,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734705,Boise State Broncos vs. San Diego State Aztecs,Boise State Broncos,San Diego State Aztecs,2026-11-21,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-san-diego-state-aztecs-tickets-albertsons-stadium-11-21-26-3am/7734705/,56.0,548.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7633850,Colorado State Rams vs. Wyoming Cowboys,Colorado State Rams,Wyoming Cowboys,2026-09-05,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-wyoming-cowboys-tickets-canvas-stadium-9-5-26-3am/7633850/,92.0,250.0,147.53,985.0,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7633853,Colorado State Rams vs. Southern Utah Mustangs,Colorado State Rams,Southern Utah Mustangs,2026-09-12,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-southern-utah-mustangs-tickets-canvas-stadium-9-12-26-3am/7633853/,48.0,193.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7633855,Colorado State Rams vs. BYU Cougars,Colorado State Rams,BYU Cougars,2026-09-19,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-byu-cougars-tickets-canvas-stadium-9-19-26-3am/7633855/,98.0,362.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7601485,UTSA Roadrunners vs. Colorado State Rams,UTSA Roadrunners,Colorado State Rams,2026-09-26,03:00,https://www.tickpick.com/buy-utsa-roadrunners-vs-colorado-state-rams-tickets-alamodome-9-26-26-3am/7601485/,83.0,119.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734833,Colorado State Rams vs. Oregon State Beavers,Colorado State Rams,Oregon State Beavers,2026-10-03,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-oregon-state-beavers-tickets-canvas-stadium-10-3-26-3am/7734833/,115.0,286.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734900,Texas State Bobcats vs. Colorado State Rams,Texas State Bobcats,Colorado State Rams,2026-10-17,03:00,https://www.tickpick.com/buy-texas-state-bobcats-vs-colorado-state-rams-tickets-ufcu-stadium-10-17-26-3am/7734900/,55.0,413.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734837,Colorado State Rams vs. San Diego State Aztecs,Colorado State Rams,San Diego State Aztecs,2026-10-24,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-san-diego-state-aztecs-tickets-canvas-stadium-10-24-26-3am/7734837/,74.0,233.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734913,Utah State Aggies vs. Colorado State Rams,Utah State Aggies,Colorado State Rams,2026-10-31,03:00,https://www.tickpick.com/buy-utah-state-aggies-vs-colorado-state-rams-tickets-merlin-olsen-field-at-maverik-stadium-10-31-26-3am/7734913/,66.0,168.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734839,Colorado State Rams vs. Boise State Broncos,Colorado State Rams,Boise State Broncos,2026-11-07,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-boise-state-broncos-tickets-canvas-stadium-11-7-26-3am/7734839/,85.0,286.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734920,Washington State Cougars vs. Colorado State Rams,Washington State Cougars,Colorado State Rams,2026-11-14,03:00,https://www.tickpick.com/buy-washington-state-cougars-vs-colorado-state-rams-tickets-gesa-field-at-martin-stadium-11-14-26-3am/7734920/,75.0,668.0,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734859,Fresno State Bulldogs vs. Colorado State Rams,Fresno State Bulldogs,Colorado State Rams,2026-11-21,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-colorado-state-rams-tickets-valley-childrens-stadium-11-21-26-3am/7734859/,,,,,2026-03-12,10:50:43,False
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7734926,Colorado State Rams vs. TBD,Colorado State Rams,TBD,2026-11-28,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-tbd-tickets-canvas-stadium-11-28-26-3am/7734926/,115.0,126.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7627652,USC Trojans vs. Fresno State Bulldogs,USC Trojans,Fresno State Bulldogs,2026-09-05,03:00,https://www.tickpick.com/buy-usc-trojans-vs-fresno-state-bulldogs-tickets-los-angeles-memorial-coliseum-9-5-26-3am/7627652/,55.0,734.0,247.24,262.0,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7657040,Fresno State Bulldogs vs. Sacramento State Hornets,Fresno State Bulldogs,Sacramento State Hornets,2026-09-12,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-sacramento-state-hornets-tickets-valley-childrens-stadium-9-12-26-3am/7657040/,57.0,117.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7643289,San Jose State Spartans vs. Fresno State Bulldogs,San Jose State Spartans,Fresno State Bulldogs,2026-09-19,03:00,https://www.tickpick.com/buy-san-jose-state-spartans-vs-fresno-state-bulldogs-tickets-cefcu-stadium-9-19-26-3am/7643289/,64.0,64.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7657043,Fresno State Bulldogs vs. Rice Owls,Fresno State Bulldogs,Rice Owls,2026-09-26,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-rice-owls-tickets-valley-childrens-stadium-9-26-26-3am/7657043/,,,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734916,Washington State Cougars vs. Fresno State Bulldogs,Washington State Cougars,Fresno State Bulldogs,2026-10-03,03:00,https://www.tickpick.com/buy-washington-state-cougars-vs-fresno-state-bulldogs-tickets-gesa-field-at-martin-stadium-10-3-26-3am/7734916/,75.0,668.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734853,Fresno State Bulldogs vs. Boise State Broncos,Fresno State Bulldogs,Boise State Broncos,2026-10-10,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-boise-state-broncos-tickets-valley-childrens-stadium-10-10-26-3am/7734853/,,,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734891,San Diego State Aztecs vs. Fresno State Bulldogs,San Diego State Aztecs,Fresno State Bulldogs,2026-10-17,03:00,https://www.tickpick.com/buy-san-diego-state-aztecs-vs-fresno-state-bulldogs-tickets-snapdragon-stadium-10-17-26-3am/7734891/,77.0,235.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734857,Fresno State Bulldogs vs. Oregon State Beavers,Fresno State Bulldogs,Oregon State Beavers,2026-10-31,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-oregon-state-beavers-tickets-valley-childrens-stadium-10-31-26-3am/7734857/,,,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734914,Utah State Aggies vs. Fresno State Bulldogs,Utah State Aggies,Fresno State Bulldogs,2026-11-07,03:00,https://www.tickpick.com/buy-utah-state-aggies-vs-fresno-state-bulldogs-tickets-merlin-olsen-field-at-maverik-stadium-11-7-26-3am/7734914/,151.0,168.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734904,Texas State Bobcats vs. Fresno State Bulldogs,Texas State Bobcats,Fresno State Bulldogs,2026-11-14,03:00,https://www.tickpick.com/buy-texas-state-bobcats-vs-fresno-state-bulldogs-tickets-ufcu-stadium-11-14-26-3am/7734904/,117.0,450.0,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734859,Fresno State Bulldogs vs. Colorado State Rams,Fresno State Bulldogs,Colorado State Rams,2026-11-21,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-colorado-state-rams-tickets-valley-childrens-stadium-11-21-26-3am/7734859/,,,,,2026-03-12,10:50:43,False
fresno-state-bulldogs-football,Fresno State Bulldogs Football,https://www.tickpick.com/ncaa-football/fresno-state-bulldogs-football-tickets/,7734924,Fresno State Bulldogs vs. TBD,Fresno State Bulldogs,TBD,2026-11-28,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-tbd-tickets-valley-childrens-stadium-11-28-26-3am/7734924/,,,,,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7631070,Stanford Cardinal vs. Hawaii Rainbow Warriors,Stanford Cardinal,Hawaii Rainbow Warriors,2026-08-29,03:00,https://www.tickpick.com/buy-stanford-cardinal-vs-hawaii-rainbow-warriors-tickets-stanford-stadium-8-29-26-3am/7631070/,68.0,1336.0,212.47,415.0,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7792063,Hawaii Rainbow Warriors vs. UNLV Rebels,Hawaii Rainbow Warriors,UNLV Rebels,2026-09-05,03:00,https://www.tickpick.com/buy-hawaii-rainbow-warriors-vs-unlv-rebels-tickets-ching-athletics-complex-9-5-26-3am/7792063/,107.0,122.0,,,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7643286,Hawaii Rainbow Warriors vs. New Mexico State Aggies,Hawaii Rainbow Warriors,New Mexico State Aggies,2026-09-12,03:00,https://www.tickpick.com/buy-hawaii-rainbow-warriors-vs-new-mexico-state-aggies-tickets-ching-athletics-complex-9-12-26-3am/7643286/,82.0,101.0,,,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7792097,Wyoming Cowboys vs. Hawaii Rainbow Warriors,Wyoming Cowboys,Hawaii Rainbow Warriors,2026-09-26,03:00,https://www.tickpick.com/buy-wyoming-cowboys-vs-hawaii-rainbow-warriors-tickets-war-memorial-stadium-wy-9-26-26-3am/7792097/,,,,,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7792070,Hawaii Rainbow Warriors vs. San Jose State Spartans,Hawaii Rainbow Warriors,San Jose State Spartans,2026-10-03,03:00,https://www.tickpick.com/buy-hawaii-rainbow-warriors-vs-san-jose-state-spartans-tickets-ching-athletics-complex-10-3-26-3am/7792070/,,,,,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7693047,Arizona State Sun Devils vs. Hawaii Rainbow Warriors,Arizona State Sun Devils,Hawaii Rainbow Warriors,2026-10-10,03:00,https://www.tickpick.com/buy-arizona-state-sun-devils-vs-hawaii-rainbow-warriors-tickets-mountain-america-stadium-10-10-26-3am/7693047/,26.0,513.0,,,2026-03-12,10:50:43,False
hawaii-warriors-football,Hawaii Warriors Football,https://www.tickpick.com/ncaa-football/hawaii-warriors-football-tickets/,7792080,Hawaii Rainbow Warriors vs. New Mexico Lobos,Hawaii Rainbow Warriors,New Mexico Lobos,2026-10-17,03:00,https://www.tickpick.com/buy-hawaii-rainbow-warriors-vs-new-mexico-lobos-tickets-ching-athletics-complex-10-17-26-3am/7792080/,,,,,2026-03-12,10:50:43,False
