id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,startDateEastern,dayOfWeek,kickoffTimeStr,home_last_point_diff,away_last_point_diff
401762835,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,28,"[0, 7, 7, 14]",0.6486319303512573,1411.0,1422.0,2649,Toledo,fbs,Mid-American,23,"[14, 7, 0, 2]",0.3513680696487427,1562.0,1551.0,5.4770171226142415,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401752734,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3838,Memorial Stadium,142,Missouri,fbs,SEC,24,"[7, 3, 7, 7]",0.5290258526802063,1781.0,1788.0,333,Alabama,fbs,SEC,27,"[7, 10, 3, 7]",0.4709741473197937,1974.0,1967.0,6.769031039615297,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401752863,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,13,"[7, 0, 0, 6]",0.0009458241984248161,1415.0,1343.0,26,UCLA,fbs,Big Ten,38,"[10, 14, 14, 0]",0.9990541758015752,1373.0,1445.0,3.6543543575854267,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401761625,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,24,"[0, 7, 7, 10]",0.972748339176178,1645.0,1643.0,309,Louisiana,fbs,Sun Belt,14,"[0, 14, 0, 0]",0.02725166082382202,1367.0,1369.0,6.231799272619301,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401754559,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,31,"[7, 14, 3, 7]",0.23192715644836426,1573.0,1572.0,221,Pittsburgh,fbs,ACC,34,"[7, 7, 7, 13]",0.7680728435516357,1624.0,1625.0,7.118912629143081,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401756920,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,17,"[7, 3, 0, 7]",0.10873417556285858,1128.0,1107.0,248,Houston,fbs,Big 12,39,"[10, 14, 12, 3]",0.8912658244371414,1456.0,1477.0,4.179605229194508,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401762483,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3841,Michie Stadium,349,Army,fbs,American Athletic,24,"[7, 10, 7, 0]",0.990699827671051,1551.0,1552.0,2429,Charlotte,fbs,American Athletic,7,"[0, 0, 0, 7]",0.009300172328948975,1144.0,1143.0,2.926749973897242,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401752865,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,16,"[0, 3, 7, 6]",0.041837599128484726,1585.0,1589.0,194,Ohio State,fbs,Big Ten,34,"[10, 10, 7, 7]",0.9581624008715153,2078.0,2074.0,3.495212533410147,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401756917,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,20,"[7, 10, 0, 3]",0.9451076984405518,1541.0,1558.0,2116,UCF,fbs,Big 12,11,"[0, 3, 0, 8]",0.05489230155944824,1572.0,1555.0,3.4997102780038416,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401754561,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,34,"[7, 10, 7, 10]",0.9821944832801819,1695.0,1709.0,24,Stanford,fbs,ACC,10,"[0, 7, 3, 0]",0.017805516719818115,1255.0,1241.0,4.070236961857501,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401762833,2025,7,regular,2025-10-11 16:00:00+00:00,False,True,False,True,,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,7,"[0, 0, 0, 7]",0.0,1009.0,1018.0,193,Miami (OH),fbs,Mid-American,20,"[0, 3, 14, 3]",1.0,1449.0,1440.0,3.3376481574054546,,,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,,
401752733,2025,7,regular,2025-10-11 16:45:00+00:00,False,True,False,False,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,24,"[0, 10, 7, 7]",0.8747900724411011,1977.0,1971.0,265,Washington State,fbs,Pac-12,21,"[7, 0, 7, 7]",0.12520992755889893,1355.0,1361.0,5.96501076991805,,,2025-10-11 12:45:00-04:00,Saturday,12:45 PM,,
401762836,2025,7,regular,2025-10-11 17:00:00+00:00,False,True,False,True,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,16,"[3, 3, 0, 10]",0.8037484288215637,1198.0,1213.0,2459,Northern Illinois,fbs,Mid-American,10,"[0, 3, 7, 0]",0.19625157117843628,1356.0,1341.0,5.782923326398062,,,2025-10-11 13:00:00-04:00,Saturday,1:00 PM,,
401762837,2025,7,regular,2025-10-11 18:30:00+00:00,False,True,False,True,,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,42,"[14, 7, 21, 0]",0.9962396621704102,838.0,966.0,113,Massachusetts,fbs,Mid-American,6,"[0, 6, 0, 0]",0.0037603378295898438,1017.0,889.0,2.8487384351500182,,,2025-10-11 14:30:00-04:00,Saturday,2:30 PM,,
401756919,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,41,"[0, 14, 14, 13]",0.9563628435134888,1662.0,1695.0,2628,TCU,fbs,Big 12,28,"[0, 7, 7, 14]",0.04363715648651123,1751.0,1718.0,5.252362149705651,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401752870,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,20,"[7, 3, 3, 7]",0.4533250033855438,2018.0,1996.0,84,Indiana,fbs,Big Ten,30,"[10, 3, 7, 10]",0.5466749966144562,2000.0,2022.0,5.790429511289678,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401762834,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,42,"[7, 14, 7, 14]",0.994542121887207,1276.0,1379.0,2050,Ball State,fbs,Mid-American,0,"[0, 0, 0, 0]",0.005457878112792969,1131.0,1028.0,3.025974457111789,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401760386,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,51,"[7, 6, 16, 22]",0.6350688338279724,1627.0,1625.0,2005,Air Force,fbs,Mountain West,48,"[7, 14, 7, 20]",0.3649311661720276,1352.0,1354.0,10.021451733879378,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401761626,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,48,"[7, 17, 17, 7]",0.9953325390815735,1508.0,1582.0,295,Old Dominion,fbs,Sun Belt,24,"[7, 3, 0, 14]",0.004667460918426514,1628.0,1554.0,5.311620641343362,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401752736,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,True,True,,499,Cotton Bowl,251,Texas,fbs,SEC,23,"[0, 3, 10, 10]",0.9862483739852905,1936.0,1964.0,201,Oklahoma,fbs,SEC,6,"[3, 3, 0, 0]",0.013751626014709473,1769.0,1741.0,5.19443888245953,,Allstate Red River Rivalry,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401752867,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3665,SECU Stadium,120,Maryland,fbs,Big Ten,31,"[0, 17, 14, 0]",0.6815001368522644,1573.0,1576.0,158,Nebraska,fbs,Big Ten,34,"[7, 17, 0, 10]",0.3184998631477356,1702.0,1699.0,6.460996284830717,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401752866,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,21,"[0, 14, 0, 7]",0.8094112873077393,2028.0,1996.0,77,Northwestern,fbs,Big Ten,22,"[3, 10, 0, 9]",0.19058871269226074,1478.0,1510.0,6.179311855515855,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401761624,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,20,"[0, 0, 14, 6]",0.008137271739542484,1150.0,1116.0,2026,App State,fbs,Sun Belt,41,"[7, 10, 21, 3]",0.9918627282604575,1326.0,1360.0,3.3372824593976382,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401754560,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,35,"[15, 6, 7, 7]",0.9364950656890869,1568.0,1588.0,259,Virginia Tech,fbs,ACC,20,"[0, 7, 7, 6]",0.06350493431091309,1439.0,1419.0,3.3730818797323567,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401756918,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,True,,3726,Folsom Field,38,Colorado,fbs,Big 12,24,"[7, 0, 14, 3]",0.9247090816497803,1599.0,1611.0,66,Iowa State,fbs,Big 12,17,"[0, 10, 7, 0]",0.07529091835021973,1634.0,1622.0,5.95300557410321,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401754563,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,False,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,14,"[0, 0, 0, 14]",0.09323949366807938,1302.0,1248.0,154,Wake Forest,fbs,ACC,39,"[15, 10, 7, 7]",0.9067605063319206,1409.0,1463.0,3.0025001196704193,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401754562,2025,7,regular,2025-10-11 19:30:00+00:00,False,True,False,False,,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,36,"[7, 3, 14, 12]",0.984958291053772,2194.0,2196.0,152,NC State,fbs,ACC,7,"[0, 7, 0, 0]",0.015041708946228027,1489.0,1487.0,4.771520212038678,,,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,,
401762484,2025,7,regular,2025-10-11 20:00:00+00:00,False,True,False,True,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,31,"[7, 10, 7, 7]",0.6812015175819397,1228.0,1241.0,2426,Navy,fbs,American Athletic,32,"[7, 0, 14, 11]",0.3187984824180603,1546.0,1533.0,6.2423048366125435,,,2025-10-11 16:00:00-04:00,Saturday,4:00 PM,,
401752735,2025,7,regular,2025-10-11 20:15:00+00:00,False,True,False,True,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,34,"[7, 10, 10, 7]",0.7579911351203918,1827.0,1825.0,8,Arkansas,fbs,SEC,31,"[10, 7, 0, 14]",0.24200886487960815,1608.0,1610.0,6.082855487023981,,,2025-10-11 16:15:00-04:00,Saturday,4:15 PM,,
401762482,2025,7,regular,2025-10-11 22:00:00+00:00,False,True,False,True,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,53,"[21, 14, 15, 3]",0.9992316961288452,1219.0,1270.0,5,UAB,fbs,American Athletic,33,"[0, 14, 16, 3]",0.0007683038711547852,1260.0,1209.0,2.8893400308088526,,,2025-10-11 18:00:00-04:00,Saturday,6:00 PM,,
401761623,2025,7,regular,2025-10-11 23:00:00+00:00,False,True,False,True,,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,23,"[6, 10, 7, 0]",0.9025331735610962,1182.0,1206.0,2433,UL Monroe,fbs,Sun Belt,8,"[0, 0, 8, 0]",0.09746682643890381,1101.0,1077.0,3.9665617840012355,,,2025-10-11 19:00:00-04:00,Saturday,7:00 PM,,
401752869,2025,7,regular,2025-10-11 23:00:00+00:00,False,True,False,True,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,0,"[0, 0, 0, 0]",0.0,1540.0,1459.0,2294,Iowa,fbs,Big Ten,37,"[17, 6, 7, 7]",1.0,1743.0,1824.0,2.1669036104572132,,,2025-10-11 19:00:00-04:00,Saturday,7:00 PM,,
401760391,2025,7,regular,2025-10-11 23:00:00+00:00,False,True,False,True,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,35,"[7, 7, 0, 21]",0.48660707473754883,1321.0,1337.0,23,San José State,fbs,Mountain West,28,"[14, 14, 0, 0]",0.5133929252624512,1433.0,1417.0,6.881816271622111,,,2025-10-11 19:00:00-04:00,Saturday,7:00 PM,,
401752737,2025,7,regular,2025-10-11 23:00:00+00:00,False,True,False,True,,3795,Kyle Field,245,Texas A&M,fbs,SEC,34,"[14, 7, 3, 10]",1.0,1782.0,1808.0,57,Florida,fbs,SEC,17,"[14, 0, 3, 0]",0.0,1665.0,1639.0,4.316127091314349,,,2025-10-11 19:00:00-04:00,Saturday,7:00 PM,,
401752868,2025,7,regular,2025-10-11 23:30:00+00:00,False,True,False,True,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,31,"[7, 7, 7, 10]",0.980634868144989,1865.0,1904.0,130,Michigan,fbs,Big Ten,13,"[0, 7, 0, 6]",0.019365131855010986,1851.0,1812.0,3.745751821245596,,,2025-10-11 19:30:00-04:00,Saturday,7:30 PM,,
401754558,2025,7,regular,2025-10-11 23:30:00+00:00,False,True,False,True,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,10,"[3, 7, 0, 0]",0.016760792583227158,1349.0,1303.0,228,Clemson,fbs,ACC,41,"[10, 24, 0, 7]",0.9832392074167728,1688.0,1734.0,3.6232546541892043,,,2025-10-11 19:30:00-04:00,Saturday,7:30 PM,,
401756921,2025,7,regular,2025-10-11 23:30:00+00:00,False,True,False,True,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,42,"[18, 3, 7, 14]",0.9723148345947266,1785.0,1835.0,2305,Kansas,fbs,Big 12,17,"[0, 17, 0, 0]",0.027685165405273438,1671.0,1621.0,4.461073915587181,,,2025-10-11 19:30:00-04:00,Saturday,7:30 PM,,
401762485,2025,7,regular,2025-10-11 23:30:00+00:00,False,True,False,True,,3604,Alamodome,2636,UTSA,fbs,American Athletic,61,"[21, 17, 23, 0]",0.9894030094146729,1471.0,1588.0,242,Rice,fbs,American Athletic,13,"[3, 7, 0, 3]",0.010596990585327148,1273.0,1156.0,3.224471852594717,,,2025-10-11 19:30:00-04:00,Saturday,7:30 PM,,
401752864,2025,7,regular,2025-10-11 23:30:00+00:00,False,True,False,True,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,27,"[0, 13, 0, 14]",0.22984421253204346,1537.0,1534.0,2509,Purdue,fbs,Big Ten,20,"[7, 10, 3, 0]",0.7701557874679565,1311.0,1314.0,7.5970265416431575,,,2025-10-11 19:30:00-04:00,Saturday,7:30 PM,,
401752731,2025,7,regular,2025-10-11 23:30:00+00:00,False,True,False,True,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,10,"[7, 3, 0, 0]",0.47338414192199707,1676.0,1684.0,61,Georgia,fbs,SEC,20,"[0, 3, 10, 7]",0.5266158580780029,2033.0,2025.0,3.719118907344582,,,2025-10-11 19:30:00-04:00,Saturday,7:30 PM,,
401752732,2025,7,regular,2025-10-11 23:45:00+00:00,False,True,False,True,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,20,"[3, 7, 7, 3]",0.9308935403823853,1751.0,1763.0,2579,South Carolina,fbs,SEC,10,"[7, 0, 3, 0]",0.06910645961761475,1682.0,1670.0,5.948422849595579,,,2025-10-11 19:45:00-04:00,Saturday,7:45 PM,,
401761627,2025,7,regular,2025-10-12 00:00:00+00:00,False,True,False,True,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,41,"[28, 3, 7, 3, 0]",0.835141122341156,1579.0,1555.0,2653,Troy,fbs,Sun Belt,48,"[7, 10, 10, 14, 7]",0.164858877658844,1447.0,1471.0,6.582113673903993,,,2025-10-11 20:00:00-04:00,Saturday,8:00 PM,,
401756916,2025,7,regular,2025-10-12 00:00:00+00:00,False,True,False,True,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,27,"[7, 10, 0, 7, 3, 0]",0.19142012298107147,1467.0,1473.0,252,BYU,fbs,Big 12,33,"[14, 0, 0, 10, 3, 6]",0.8085798770189285,1701.0,1695.0,6.0831665141987035,,,2025-10-11 20:00:00-04:00,Saturday,8:00 PM,,
401760387,2025,7,regular,2025-10-12 01:45:00+00:00,False,True,False,True,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,41,"[10, 7, 3, 21]",0.9987900853157043,1654.0,1667.0,167,New Mexico,fbs,Mountain West,25,"[0, 14, 3, 8]",0.0012099146842956543,1416.0,1403.0,5.141023063108582,,,2025-10-11 21:45:00-04:00,Saturday,9:45 PM,,
401756922,2025,7,regular,2025-10-12 02:15:00+00:00,False,True,False,True,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,42,"[7, 14, 14, 7]",0.9942936897277832,1680.0,1773.0,9,Arizona State,fbs,Big 12,10,"[3, 0, 7, 0]",0.005706310272216797,1722.0,1629.0,3.272559133791891,,,2025-10-11 22:15:00-04:00,Saturday,10:15 PM,,
401760390,2025,7,regular,2025-10-12 02:30:00+00:00,False,True,False,True,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,10,"[0, 0, 0, 10]",0.0,1259.0,1188.0,21,San Diego State,fbs,Mountain West,44,"[14, 21, 9, 0]",1.0,1463.0,1534.0,2.7710207793983725,,,2025-10-11 22:30:00-04:00,Saturday,10:30 PM,,
401760389,2025,7,regular,2025-10-12 03:59:00+00:00,False,True,False,True,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,44,"[10, 14, 3, 17]",0.8678674101829529,1280.0,1335.0,328,Utah State,fbs,Mountain West,26,"[3, 17, 6, 0]",0.13213258981704712,1425.0,1370.0,6.965090359565352,,,2025-10-11 23:59:00-04:00,Saturday,11:59 PM,,
401757282,2025,8,regular,2025-10-14 23:00:00+00:00,False,True,False,True,,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,30,"[3, 17, 0, 10]",0.1893833577632904,1426.0,1424.0,166,New Mexico State,fbs,Conference USA,27,"[0, 6, 14, 7]",0.8106166422367096,1229.0,1231.0,7.243523951724202,,,2025-10-14 19:00:00-04:00,Tuesday,7:00 PM,,
401761628,2025,8,regular,2025-10-14 23:30:00+00:00,False,True,False,True,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,14,"[7, 0, 7, 0]",0.3514746129512787,1421.0,1410.0,2032,Arkansas State,fbs,Sun Belt,15,"[0, 3, 0, 12]",0.6485253870487213,1224.0,1235.0,6.007573581603441,,,2025-10-14 19:30:00-04:00,Tuesday,7:30 PM,,
401757281,2025,8,regular,2025-10-15 00:00:00+00:00,False,True,False,True,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,6,"[3, 3, 0, 0]",0.08969080448150635,1424.0,1352.0,2229,Florida International,fbs,Conference USA,25,"[6, 13, 6, 0]",0.9103091955184937,1216.0,1288.0,3.3262775774847855,,,2025-10-14 20:00:00-04:00,Tuesday,8:00 PM,,
401757283,2025,8,regular,2025-10-15 23:00:00+00:00,False,True,False,True,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,38,"[7, 14, 14, 3]",0.9949139356613159,1517.0,1540.0,48,Delaware,fbs,Conference USA,25,"[0, 6, 6, 13]",0.005086064338684082,1491.0,1468.0,3.733978273085511,,,2025-10-15 19:00:00-04:00,Wednesday,7:00 PM,,
401757284,2025,8,regular,2025-10-15 23:00:00+00:00,False,True,True,True,,3631,BBVA Compass Stadium,2534,Sam Houston,fbs,Conference USA,17,"[7, 3, 7, 0]",0.5101594924926758,1173.0,1139.0,2638,UTEP,fbs,Conference USA,35,"[7, 7, 7, 14]",0.4898405075073242,1200.0,1234.0,6.415474181610054,,,2025-10-15 19:00:00-04:00,Wednesday,7:00 PM,,
401762486,2025,8,regular,2025-10-16 23:30:00+00:00,False,True,False,True,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,41,"[10, 14, 7, 10]",0.9648906588554382,1540.0,1530.0,202,Tulsa,fbs,American Athletic,27,"[7, 7, 3, 10]",0.03510934114456177,1045.0,1055.0,5.419543058010475,,,2025-10-16 19:30:00-04:00,Thursday,7:30 PM,,
401754564,2025,8,regular,2025-10-17 23:00:00+00:00,False,True,False,True,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,21,"[7, 3, 3, 8]",0.546370267868042,1843.0,1832.0,97,Louisville,fbs,ACC,24,"[14, 0, 3, 7]",0.453629732131958,1735.0,1746.0,6.084893249932992,,,2025-10-17 19:00:00-04:00,Friday,7:00 PM,,
401752872,2025,8,regular,2025-10-18 00:00:00+00:00,False,True,False,True,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,24,"[0, 7, 7, 10]",0.9812977313995361,1534.0,1592.0,158,Nebraska,fbs,Big Ten,6,"[3, 3, 0, 0]",0.018702268600463867,1699.0,1641.0,3.714692951454682,,,2025-10-17 20:00:00-04:00,Friday,8:00 PM,,
401760396,2025,8,regular,2025-10-18 01:00:00+00:00,False,True,False,True,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,30,"[7, 3, 14, 6]",0.4127255976200104,1370.0,1377.0,23,San José State,fbs,Mountain West,25,"[3, 6, 10, 6]",0.5872744023799896,1417.0,1410.0,6.409682392203075,,,2025-10-17 21:00:00-04:00,Friday,9:00 PM,,
401754371,2025,8,regular,2025-10-18 02:30:00+00:00,False,True,False,True,,3831,California Memorial Stadium,25,California,fbs,ACC,21,"[14, 0, 7, 0]",0.6961370706558228,1408.0,1408.0,153,North Carolina,fbs,ACC,18,"[7, 3, 0, 8]",0.30386292934417725,1342.0,1342.0,5.406837205979555,,,2025-10-17 22:30:00-04:00,Friday,10:30 PM,,
401752745,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,31,"[7, 10, 14, 0]",0.9919131994247437,1742.0,1753.0,99,LSU,fbs,SEC,24,"[3, 10, 8, 3]",0.008086800575256348,1763.0,1752.0,5.302299198534081,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401754569,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,False,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,23,"[6, 14, 0, 3]",0.33645644783973694,1303.0,1291.0,41,UConn,fbs,FBS Independents,38,"[7, 10, 14, 7]",0.6635435521602631,1541.0,1553.0,5.78784419663085,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401754566,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,18,"[0, 7, 3, 8]",0.1293516457080841,1645.0,1622.0,59,Georgia Tech,fbs,ACC,27,"[7, 0, 3, 17]",0.8706483542919159,1588.0,1611.0,5.815864619099065,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401762488,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,24,"[0, 3, 7, 14]",0.7129696011543274,1580.0,1588.0,349,Army,fbs,American Athletic,17,"[0, 3, 7, 7]",0.2870303988456726,1552.0,1544.0,6.688072236737706,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401752873,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,24,"[7, 0, 7, 10]",0.9892430901527405,1812.0,1839.0,264,Washington,fbs,Big Ten,7,"[0, 7, 0, 0]",0.010756909847259521,1701.0,1674.0,4.80158827623924,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401762839,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,6,"[3, 3, 0, 0]",0.005095717031508684,1422.0,1329.0,2117,Central Michigan,fbs,Mid-American,27,"[0, 17, 10, 0]",0.9949042829684913,1110.0,1203.0,3.6125295218185793,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401756925,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,4728,TDECU Stadium,248,Houston,fbs,Big 12,31,"[7, 14, 7, 3]",0.6940749287605286,1477.0,1478.0,12,Arizona,fbs,Big 12,28,"[14, 0, 0, 14]",0.30592507123947144,1473.0,1472.0,5.720926212231053,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401756927,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,42,"[0, 21, 7, 14]",0.9653722643852234,1718.0,1719.0,239,Baylor,fbs,Big 12,36,"[7, 3, 8, 18]",0.03462773561477661,1593.0,1592.0,5.02281994453435,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401762841,2025,8,regular,2025-10-18 16:00:00+00:00,False,True,False,True,,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,44,"[7, 14, 7, 16]",1.0,1440.0,1449.0,2199,Eastern Michigan,fbs,Mid-American,30,"[0, 14, 0, 16]",0.0,1213.0,1204.0,3.8024699008900793,,,2025-10-18 12:00:00-04:00,Saturday,12:00 PM,,
401752744,2025,8,regular,2025-10-18 16:45:00+00:00,False,True,False,True,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,7,"[0, 7, 0, 0]",0.012702463194727898,1670.0,1630.0,201,Oklahoma,fbs,SEC,26,"[7, 7, 10, 2]",0.9872975368052721,1741.0,1781.0,4.715052118463295,,,2025-10-18 12:45:00-04:00,Saturday,12:45 PM,,
401756928,2025,8,regular,2025-10-18 17:00:00+00:00,False,True,False,True,,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,45,"[14, 0, 21, 10]",0.9578840732574463,1555.0,1616.0,277,West Virginia,fbs,Big 12,13,"[0, 7, 0, 6]",0.04211592674255371,1342.0,1281.0,4.458347202379033,,,2025-10-18 13:00:00-04:00,Saturday,1:00 PM,,
401762842,2025,8,regular,2025-10-18 18:00:00+00:00,False,True,False,True,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,45,"[7, 10, 21, 7]",0.9920244216918945,1551.0,1579.0,2309,Kent State,fbs,Mid-American,10,"[10, 0, 0, 0]",0.007975578308105469,966.0,938.0,4.250967090349852,,,2025-10-18 14:00:00-04:00,Saturday,2:00 PM,,
