id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,startDateEastern,dayOfWeek,kickoffTimeStr
401754615,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3878,Plaster Sports Complex,2623,Missouri State,fbs,Conference USA,,,,,,2567,SMU,fbs,ACC,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752702,2025,3,regular,2025-09-13 20:00:00+00:00,False,False,False,False,,3838,Memorial Stadium,142,Missouri,fbs,SEC,,,,,,309,Louisiana,fbs,Sun Belt,,,,,,,,,2025-09-13,Saturday,4:00 PM
401756890,2025,3,regular,2025-09-13 20:00:00+00:00,False,False,False,False,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,,,,,,66,Iowa State,fbs,Big 12,,,,,,,,,2025-09-13,Saturday,4:00 PM
401752706,2025,3,regular,2025-09-13 20:15:00+00:00,False,False,False,False,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,,,,,,2638,UTEP,fbs,Conference USA,,,,,,,,,2025-09-13,Saturday,4:15 PM
401754535,2025,3,regular,2025-09-13 20:30:00+00:00,False,False,False,False,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,,,,,,58,South Florida,fbs,American Athletic,,,,,,,,,2025-09-13,Saturday,4:30 PM
401757256,2025,3,regular,2025-09-13 21:00:00+00:00,False,False,False,False,,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,,,,,,2335,Liberty,fbs,Conference USA,,,,,,,,,2025-09-13,Saturday,5:00 PM
401752701,2025,3,regular,2025-09-13 22:00:00+00:00,False,False,False,False,,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,,,,,,2016,Alcorn State,fcs,SWAC,,,,,,,,,2025-09-13,Saturday,6:00 PM
401762464,2025,3,regular,2025-09-13 22:00:00+00:00,False,False,False,False,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,,,,,,2405,Monmouth,fcs,CAA,,,,,,,,,2025-09-13,Saturday,6:00 PM
401757233,2025,3,regular,2025-09-13 22:00:00+00:00,False,False,False,False,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,,,,,,2226,Florida Atlantic,fbs,American Athletic,,,,,,,,,2025-09-13,Saturday,6:00 PM
401757235,2025,3,regular,2025-09-13 22:00:00+00:00,False,False,False,False,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,,,,,,2771,Merrimack,fcs,FCS Independents,,,,,,,,,2025-09-13,Saturday,6:00 PM
401761606,2025,3,regular,2025-09-13 22:00:00+00:00,False,False,False,False,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,,,,,,2198,Eastern Kentucky,fcs,UAC,,,,,,,,,2025-09-13,Saturday,6:00 PM
401761605,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,False,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,,,,,,93,Murray State,fcs,MVFC,,,,,,,,,2025-09-13,Saturday,7:00 PM
401761607,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,True,,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,,,,,,2026,App State,fbs,Sun Belt,,,,,,,,,2025-09-13,Saturday,7:00 PM
401757234,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,False,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,,,,,,55,Jacksonville State,fbs,Conference USA,,,,,,,,,2025-09-13,Saturday,7:00 PM
401762466,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,False,,3895,Rice Stadium,242,Rice,fbs,American Athletic,,,,,,2504,Prairie View A&M,fcs,SWAC,,,,,,,,,2025-09-13,Saturday,7:00 PM
401752829,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,False,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,,,,,,2711,Western Michigan,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,7:00 PM
401752827,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,False,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,,,,,,195,Ohio,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,7:00 PM
401754536,2025,3,regular,2025-09-13 23:00:00+00:00,False,False,False,False,,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,,,,,,295,Old Dominion,fbs,Sun Belt,,,,,,,,,2025-09-13,Saturday,7:00 PM
401752707,2025,3,regular,2025-09-13 23:30:00+00:00,False,False,False,False,,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,,,,,,245,Texas A&M,fbs,SEC,,,,,,,,,2025-09-13,Saturday,7:30 PM
401752698,2025,3,regular,2025-09-13 23:30:00+00:00,False,False,False,False,,3683,Kroger Field,96,Kentucky,fbs,SEC,,,,,,2199,Eastern Michigan,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,7:30 PM
401752699,2025,3,regular,2025-09-13 23:30:00+00:00,False,False,False,True,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,,,,,,57,Florida,fbs,SEC,,,,,,,,,2025-09-13,Saturday,7:30 PM
401752830,2025,3,regular,2025-09-13 23:30:00+00:00,False,False,False,False,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,,,,,,113,Massachusetts,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,7:30 PM
401757257,2025,3,regular,2025-09-13 23:30:00+00:00,False,False,False,True,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,,,,,,166,New Mexico State,fbs,Conference USA,,,,,,,,,2025-09-13,Saturday,7:30 PM
401761604,2025,3,regular,2025-09-13 23:30:00+00:00,False,False,False,False,,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,,,,,,151,East Carolina,fbs,American Athletic,,,,,,,,,2025-09-13,Saturday,7:30 PM
401762465,2025,3,regular,2025-09-14 00:00:00+00:00,False,False,False,True,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,,,,,,2426,Navy,fbs,American Athletic,,,,,,,,,2025-09-13,Saturday,8:00 PM
401756894,2025,3,regular,2025-09-14 00:00:00+00:00,False,False,False,False,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,,,,,,2000,Abilene Christian,fcs,UAC,,,,,,,,,2025-09-13,Saturday,8:00 PM
401756895,2025,3,regular,2025-09-14 00:00:00+00:00,False,False,False,False,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,,,,,,254,Utah,fbs,Big 12,,,,,,,,,2025-09-13,Saturday,8:00 PM
401754534,2025,3,regular,2025-09-14 00:00:00+00:00,False,False,False,False,,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,,,,,,150,Duke,fbs,ACC,,,,,,,,,2025-09-13,Saturday,8:00 PM
401762463,2025,3,regular,2025-09-14 00:30:00+00:00,False,False,False,False,,7221,Protective Stadium,5,UAB,fbs,American Athletic,,,,,,2006,Akron,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,8:30 PM
401760368,2025,3,regular,2025-09-14 01:45:00+00:00,False,False,False,True,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,,,,,,2005,Air Force,fbs,Mountain West,,,,,,,,,2025-09-13,Saturday,9:45 PM
401756889,2025,3,regular,2025-09-14 02:30:00+00:00,False,False,False,False,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,,,,,,326,Texas State,fbs,Sun Belt,,,,,,,,,2025-09-13,Saturday,10:30 PM
401754533,2025,3,regular,2025-09-14 02:30:00+00:00,False,False,False,True,,3940,Stanford Stadium,24,Stanford,fbs,ACC,,,,,,103,Boston College,fbs,ACC,,,,,,,,,2025-09-13,Saturday,10:30 PM
401752840,2025,3,regular,2025-09-14 02:30:00+00:00,False,False,False,False,,3831,California Memorial Stadium,25,California,fbs,ACC,,,,,,135,Minnesota,fbs,Big Ten,,,,,,,,,2025-09-13,Saturday,10:30 PM
401762468,2025,4,regular,2025-09-18 23:30:00+00:00,False,False,False,True,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,,,,,,242,Rice,fbs,American Athletic,,,,,,,,,2025-09-18,Thursday,7:30 PM
401756900,2025,4,regular,2025-09-19 23:00:00+00:00,False,False,False,False,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,,,,,,202,Tulsa,fbs,American Athletic,,,,,,,,,2025-09-19,Friday,7:00 PM
401752844,2025,4,regular,2025-09-20 00:00:00+00:00,False,False,False,True,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,,,,,,2294,Iowa,fbs,Big Ten,,,,,,,,,2025-09-19,Friday,8:00 PM
401757267,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,,,,,,2433,UL Monroe,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401752708,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,,,,,,8,Arkansas,fbs,SEC,,,,,,,,,2025-09-20,Saturday,
401752709,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,,,,,,57,Florida,fbs,SEC,,,,,,,,,2025-09-20,Saturday,
401752711,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,,,,,,2655,Tulane,fbs,American Athletic,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,2025-09-20,Saturday,
401752713,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3838,Memorial Stadium,142,Missouri,fbs,SEC,,,,,,2579,South Carolina,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,2025-09-20,Saturday,
401752714,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,,,,,,2,Auburn,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,2025-09-20,Saturday,
401752841,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,,,,,,204,Oregon State,fbs,Pac-12,,,,,,,,,2025-09-20,Saturday,
401752843,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,,,,,,356,Illinois,fbs,Big Ten,,,,,,,,,2025-09-20,Saturday,
401756899,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,,,,,,277,West Virginia,fbs,Big 12,,,,,,,,,2025-09-20,Saturday,
401756901,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,,,,,,2641,Texas Tech,fbs,Big 12,,,,,,,,,2025-09-20,Saturday,
401757262,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,,,,,,256,James Madison,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401757263,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,,,,,,2572,Southern Miss,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401757264,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,,,,,,276,Marshall,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401756898,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,,,,,,252,BYU,fbs,Big 12,,,,,,,,,2025-09-20,Saturday,
401756897,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3726,Folsom Field,38,Colorado,fbs,Big 12,,,,,,2751,Wyoming,fbs,Mountain West,,,,,,,,,2025-09-20,Saturday,
401756896,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,4727,McLane Stadium,239,Baylor,fbs,Big 12,,,,,,9,Arizona State,fbs,Big 12,,,,,,,,,2025-09-20,Saturday,
401754642,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,,,,,,189,Bowling Green,fbs,Mid-American,,,,,,,,,2025-09-20,Saturday,
401754640,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,,,,,,153,North Carolina,fbs,ACC,,,,,,,,,2025-09-20,Saturday,
401754636,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,,,,,,2567,SMU,fbs,ACC,,,,,,,,,2025-09-20,Saturday,
401754617,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,,,,,,2747,Wofford,fcs,Southern,,,,,,,,,2025-09-20,Saturday,
401754542,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,,,,,,218,Temple,fbs,American Athletic,,,,,,,,,2025-09-20,Saturday,
401754541,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,,,,,,2309,Kent State,fbs,Mid-American,,,,,,,,,2025-09-20,Saturday,
401754539,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3923,Scott Stadium,258,Virginia,fbs,ACC,,,,,,24,Stanford,fbs,ACC,,,,,,,,,2025-09-20,Saturday,
401754538,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,,,,,,152,NC State,fbs,ACC,,,,,,,,,2025-09-20,Saturday,
401754537,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,,,,,,183,Syracuse,fbs,ACC,,,,,,,,,2025-09-20,Saturday,
401752847,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,,,,,,127,Michigan State,fbs,Big Ten,,,,,,,,,2025-09-20,Saturday,
401752845,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,,,,,,120,Maryland,fbs,Big Ten,,,,,,,,,2025-09-20,Saturday,
401760376,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,,,,,,2439,UNLV,fbs,Mountain West,,,,,,,,,2025-09-20,Saturday,
401760373,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,,,,,,2636,UTSA,fbs,American Athletic,,,,,,,,,2025-09-20,Saturday,
401760374,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,,,,,,278,Fresno State,fbs,Mountain West,,,,,,,,,2025-09-20,Saturday,
401762821,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,,,,,,2184,Duquesne,fcs,NEC,,,,,,,,,2025-09-20,Saturday,
401762820,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,,,,,,2649,Toledo,fbs,Mid-American,,,,,,,,,2025-09-20,Saturday,
401761613,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,,,,,,2653,Troy,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401761611,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,True,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,,,,,,324,Coastal Carolina,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401761610,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,,,,,,309,Louisiana,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,
401760377,2025,4,regular,2025-09-20 04:00:00+00:00,True,False,False,False,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,,,,,,2377,McNeese,fcs,Southland,,,,,,,,,2025-09-20,Saturday,
401762469,2025,4,regular,2025-09-20 16:00:00+00:00,False,False,False,True,,3841,Michie Stadium,349,Army,fbs,American Athletic,,,,,,249,North Texas,fbs,American Athletic,,,,,,,,,2025-09-20,Saturday,12:00 PM
401762470,2025,4,regular,2025-09-20 16:00:00+00:00,False,False,False,False,,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,,,,,,2569,South Carolina State,fcs,MEAC,,,,,,,,,2025-09-20,Saturday,12:00 PM
401752715,2025,4,regular,2025-09-20 16:45:00+00:00,False,False,False,False,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,,,,,,5,UAB,fbs,American Athletic,,,,,,,,,2025-09-20,Saturday,12:45 PM
401762822,2025,4,regular,2025-09-20 17:00:00+00:00,False,False,False,False,,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,,,,,,2681,Wagner,fcs,NEC,,,,,,,,,2025-09-20,Saturday,1:00 PM
401762823,2025,4,regular,2025-09-20 19:30:00+00:00,False,False,False,False,,3876,Peden Stadium,195,Ohio,fbs,Mid-American,,,,,,2241,Gardner-Webb,fcs,Big South-OVC,,,,,,,,,2025-09-20,Saturday,3:30 PM
401752848,2025,4,regular,2025-09-20 19:30:00+00:00,False,False,False,False,,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,,,,,,2509,Purdue,fbs,Big Ten,,,,,,,,,2025-09-20,Saturday,3:30 PM
401752846,2025,4,regular,2025-09-20 19:30:00+00:00,False,False,False,True,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,,,,,,130,Michigan,fbs,Big Ten,,,,,,,,,2025-09-20,Saturday,3:30 PM
401757169,2025,4,regular,2025-09-20 19:30:00+00:00,False,False,False,False,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,,,,,,2050,Ball State,fbs,Mid-American,,,,,,,,,2025-09-20,Saturday,3:30 PM
401752712,2025,4,regular,2025-09-20 20:15:00+00:00,False,False,False,False,,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,,,,,,2459,Northern Illinois,fbs,Mid-American,,,,,,,,,2025-09-20,Saturday,4:15 PM
401760375,2025,4,regular,2025-09-20 21:00:00+00:00,False,False,False,False,,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,,,,,,70,Idaho,fcs,Big Sky,,,,,,,,,2025-09-20,Saturday,5:00 PM
401757261,2025,4,regular,2025-09-20 22:00:00+00:00,False,False,False,False,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,,,,,,2032,Arkansas State,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,6:00 PM
401757259,2025,4,regular,2025-09-20 22:00:00+00:00,False,False,False,True,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,,,,,,48,Delaware,fbs,Conference USA,,,,,,,,,2025-09-20,Saturday,6:00 PM
401757260,2025,4,regular,2025-09-20 23:00:00+00:00,False,False,False,False,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,,,,,,93,Murray State,fcs,MVFC,,,,,,,,,2025-09-20,Saturday,7:00 PM
401757265,2025,4,regular,2025-09-20 23:00:00+00:00,False,False,False,False,,3878,Plaster Sports Complex,2623,Missouri State,fbs,Conference USA,,,,,,2630,UT Martin,fcs,Big South-OVC,,,,,,,,,2025-09-20,Saturday,7:00 PM
401757268,2025,4,regular,2025-09-20 23:00:00+00:00,False,False,False,False,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,,,,,,2440,Nevada,fbs,Mountain West,,,,,,,,,2025-09-20,Saturday,7:00 PM
401761609,2025,4,regular,2025-09-20 23:00:00+00:00,False,False,False,False,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,,,,,,311,Maine,fcs,CAA,,,,,,,,,2025-09-20,Saturday,7:00 PM
401760372,2025,4,regular,2025-09-20 23:00:00+00:00,False,False,False,True,,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,,,,,,68,Boise State,fbs,Mountain West,,,,,,,,,2025-09-20,Saturday,7:00 PM
401752842,2025,4,regular,2025-09-20 23:30:00+00:00,False,False,False,False,,3820,Gesa Field,265,Washington State,fbs,Pac-12,,,,,,264,Washington,fbs,Big Ten,,,,,,,,,2025-09-20,Saturday,7:30 PM
401752716,2025,4,regular,2025-09-20 23:30:00+00:00,False,False,False,False,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,,,,,,2247,Georgia State,fbs,Sun Belt,,,,,,,,,2025-09-20,Saturday,7:30 PM
401752710,2025,4,regular,2025-09-20 23:45:00+00:00,False,False,False,False,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,,,,,,2545,SE Louisiana,fcs,Southland,,,,,,,,,2025-09-20,Saturday,7:45 PM
401752723,2025,4,regular,2025-09-21 00:00:00+00:00,False,False,False,False,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,,,,,,2534,Sam Houston,fbs,Conference USA,,,,,,,,,2025-09-20,Saturday,8:00 PM
401761612,2025,4,regular,2025-09-21 00:00:00+00:00,False,False,False,False,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,,,,,,2447,Nicholls,fcs,Southland,,,,,,,,,2025-09-20,Saturday,8:00 PM
401754540,2025,4,regular,2025-09-21 02:30:00+00:00,False,False,False,False,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,,,,,,25,California,fbs,ACC,,,,,,,,,2025-09-20,Saturday,10:30 PM
401762471,2025,5,regular,2025-09-25 23:30:00+00:00,False,False,False,True,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,,,,,,349,Army,fbs,American Athletic,,,,,,,,,2025-09-25,Thursday,7:30 PM
401754543,2025,5,regular,2025-09-26 23:00:00+00:00,False,False,False,True,,3923,Scott Stadium,258,Virginia,fbs,ACC,,,,,,52,Florida State,fbs,ACC,,,,,,,,,2025-09-26,Friday,7:00 PM
401756902,2025,5,regular,2025-09-27 01:00:00+00:00,False,False,False,True,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,,,,,,2628,TCU,fbs,Big 12,,,,,,,,,2025-09-26,Friday,9:00 PM
401752939,2025,5,regular,2025-09-27 02:30:00+00:00,False,False,False,False,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,,,,,,248,Houston,fbs,Big 12,,,,,,,,,2025-09-26,Friday,10:30 PM
401752852,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3765,Husky Stadium,264,Washington,fbs,Big Ten,,,,,,194,Ohio State,fbs,Big Ten,,,,,,,,,2025-09-27,Saturday,
401752719,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,,,,,,99,LSU,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,2025-09-27,Saturday,
401752720,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,,,,,,2633,Tennessee,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,2025-09-27,Saturday,
401752721,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,False,,3838,Memorial Stadium,142,Missouri,fbs,SEC,,,,,,113,Massachusetts,fbs,Mid-American,,,,,,,,NIGHT: 6 - 8pm ET start,2025-09-27,Saturday,
401752722,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,,,,,,96,Kentucky,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,2025-09-27,Saturday,
401752724,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3795,Kyle Field,245,Texas A&M,fbs,SEC,,,,,,2,Auburn,fbs,SEC,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start,2025-09-27,Saturday,
401752849,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,,,,,,164,Rutgers,fbs,Big Ten,,,,,,,,,2025-09-27,Saturday,
401752850,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,,,,,,30,USC,fbs,Big Ten,,,,,,,,,2025-09-27,Saturday,
401752851,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,True,True,,5960,Lanny and Sharon Martin Stadium,77,Northwestern,fbs,Big Ten,,,,,,26,UCLA,fbs,Big Ten,,,,,,,,,2025-09-27,Saturday,
401752853,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,,,,,,84,Indiana,fbs,Big Ten,,,,,,,,,2025-09-27,Saturday,
401754544,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,,,,,,25,California,fbs,ACC,,,,,,,,,2025-09-27,Saturday,
401754545,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,,,,,,150,Duke,fbs,ACC,,,,,,,,,2025-09-27,Saturday,
401754546,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,,,,,,59,Georgia Tech,fbs,ACC,,,,,,,,,2025-09-27,Saturday,
401754547,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,,,,,,97,Louisville,fbs,ACC,,,,,,,,,2025-09-27,Saturday,
401754548,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,,,,,,259,Virginia Tech,fbs,ACC,,,,,,,,,2025-09-27,Saturday,
401754549,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,False,,3940,Stanford Stadium,24,Stanford,fbs,ACC,,,,,,23,San José State,fbs,Mountain West,,,,,,,,,2025-09-27,Saturday,
401756904,2025,5,regular,2025-09-27 04:00:00+00:00,True,False,False,True,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,,,,,,12,Arizona,fbs,Big 12,,,,,,,,,2025-09-27,Saturday,
